line,name,url,created_at,updated_at,the_geom,cartodb_id,the_geom_webmercator
N-Q,31st St & Hoyt Ave South At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000006C7E35A5BC7A52C0FD1E627094624440,1685,0101000020110F000091C853F6A1635FC124E0999DD0FD5241
N-Q,31st St & 23rd Ave At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000006D4242F1637A52C0CC8F38D730634440,1686,0101000020110F0000A9C2964A0B635FC139AB0F0480FE5241
N-Q,31st St & 23rd Ave At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000002900B6B75B7A52C0A96A14B534634440,1687,0101000020110F0000249C1A52FD625FC12D9D335A84FE5241
F,West Rd & Unnamed St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F366D539067D52C0641DAE6F27614440,1688,0101000020110F0000371936A184675FC1DBC8F45237FC5241
1-2,Broadway & 66th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B9587155D97E52C063BBF49507634440,1689,0101000020110F0000EFE9350F9E6A5FC1C41994BF51FE5241
1-2-3,Broadway & 72nd St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000AD857590D77E52C09A5D9532A9634440,1690,0101000020110F000053B0C50D9B6A5FC1F8685B0007FF5241
A-C-B,Central Park West & 72nd St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F61EB1D47A7E52C0234D25145B634440,1691,0101000020110F0000EE846389FD695FC1B6730363AFFE5241
1-2,Broadway & 79th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000066033CD4B67E52C05E2CA90D4E644440,1692,0101000020110F0000350C1E73636A5FC16FFC0FE8BFFF5241
1-2,Broadway & 86th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000CA676BD7847E52C0DCC7D2E1E8644440,1693,0101000020110F00009C88708A0E6A5FC1D4CFEF936D005341
1-2,Broadway & 86th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000EC8617AF797E52C00E4132B8E6644440,1694,0101000020110F000016FDAD96FB695FC13861E9266B005341
4-6-6 Express,Lexington Ave & 68th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000C53F0A67B77D52C0C299D6A546624440,1695,0101000020110F0000309DFD94B1685FC1E56A2F6179FD5241
4-6-6 Express,Lexington Ave & 77th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000064BB27486C7D52C03EC163E602634440,1696,0101000020110F000022CA65FB31685FC16DBF467E4CFE5241
4-6-6 Express,Lexington Ave & 77th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000001512D8B9697D52C0121D516C05634440,1697,0101000020110F000012F7FBA32D685FC1625AAD524FFE5241
1-2,Broadway & 66th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000E90D9AF5D97E52C09C8E7C7600634440,1698,0101000020110F0000E5BD411F9F6A5FC1A67C93C249FE5241
A-C-B,Central Park West & 77th St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000345F1A30487E52C089DCB18EE3634440,1699,0101000020110F00004DDEBA83A7695FC1AC25097548FF5241
A-C-B,Central Park West & 86th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B6D4BF620D7E52C0E0CA57A181644440,1700,0101000020110F0000620C18A243695FC13C3B47C2F9FF5241
A-C-B,Central Park West & 87th St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000091F8E05F047E52C0FA484D0E9F644440,1701,0101000020110F0000CF65A45334695FC1680FF4C31A005341
1-2-3,Broadway & 96th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000047EBA62467E52C0CC52D9EF89654440,1702,0101000020110F000093F40974A4695FC1B1FE003F22015341
1-2-3,Broadway & 96th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000000A5489A3F7E52C0C42CDDFC86654440,1703,0101000020110F0000D04683EE98695FC1B2910BF01E015341
1-2-3,Broadway & 96th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000CE94583F367E52C0B36BC15AB5654440,1704,0101000020110F00005254780A89695FC1413E15F452015341
1-2-3,Broadway & 96th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000995BC561307E52C00BAF3B81B0654440,1705,0101000020110F0000BCC5E4137F695FC17DE849834D015341
A-C-B,Central Park West & 97th St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000DA42D1E0B67D52C0B10BEDD973654440,1706,0101000020110F0000AD0400B1B0685FC16C3F567809015341
1,Broadway & 103rd St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000022884ADBF87D52C04978F6484A664440,1707,0101000020110F0000B5592BC320695FC18EEE3E09FA015341
1,Broadway & 104th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000099F0340EF57D52C0231183D558664440,1708,0101000020110F000017A4494E1A695FC158C4E95B0A025341
1,Broadway & Cathedral Pkwy At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000BEC1A9DBD97D52C00FB0B2E4F1664440,1709,0101000020110F000098E2B41BEC685FC1F2943A16B6025341
A-C-B,Frederick Douglass Blvd & 109th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000ED9221F25D7D52C07D33C96E66664440,1710,0101000020110F000024117EA119685FC12344AB9D19025341
1,Broadway & 115th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000D868D5A6B17D52C004D90C9A5D674440,1711,0101000020110F0000E4C94CD0A7685FC1FEE486F02E035341
1,Broadway & 116th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000002A9DC77DAB7D52C0775A770470674440,1712,0101000020110F000000E683599D685FC116F36C9A43035341
1,Broadway & 125th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B1E3B9675D7D52C06571D5FA5B684440,1713,0101000020110F00000EC965B618685FC1A8147C624C045341
4-5-6-6 Express,Lexington Ave & 86th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000CC2FF7F02C7D52C0C5547D9BC5634440,1714,0101000020110F0000682D4464C6675FC148F384DD26FF5241
4-5-6-6 Express,Lexington Ave & 86th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000054EE6291267D52C038ECECEBC0634440,1715,0101000020110F00002170DD90BB675FC1CE2B1A9C21FF5241
4-6-6 Express,Lexington Ave & 103rd St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000005358A6ACA67C52C09068500B25654440,1716,0101000020110F000083DA6D53E2665FC1B087A310B1005341
4-6-6 Express,Lexington Ave & 110th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000039F509EF727C52C0347BDD7EC0654440,1717,0101000020110F00004E176D708A665FC17B63B7735F015341
4-6-6 Express,Lexington Ave & 110th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000DF9B3ACE6D7C52C012E83EF9BB654440,1718,0101000020110F00005E7F7CBA81665FC187970A615A015341
2-3,St Nicholas Ave & Central Park North At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000005A0319A9F77C52C07E1E7E3F35664440,1719,0101000020110F00001B0494E36B675FC131B9326FE2015341
2-3,Lenox Ave & 116th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000A92E5660C87C52C0F716F10BAF664440,1720,0101000020110F0000F8666C921B675FC18341DE156B025341
A-C-B,Frederick Douglass Blvd & 116th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000007FE0105F267D52C065D8AAC1FB664440,1721,0101000020110F000013F9633BBB675FC127A34527C1025341
A-C-B-D,Saint Nicholas Ave & 125th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B11806BAF67C52C0D434D03FC1674440,1722,0101000020110F000010B47C4D6A675FC191AAC4C09E035341
A-C-B-D,Saint Nicholas Ave & 126th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000009A022A89EC7C52C0ED0E4AA5D8674440,1723,0101000020110F00005D8D13FE58675FC18EFBAF01B9035341
A-C-B-D,Saint Nicholas Ave & 127th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000C735E2FBE27C52C098DBAB0FEB674440,1724,0101000020110F0000B37C85C448675FC19BE7D8ABCD035341
2-3,Lenox Ave & 125th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000C2BC81DF867C52C0A944927362674440,1725,0101000020110F00006BE5E04EAC665FC1A439986134035341
2-3,Lenox Ave & 125th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000059CEA598837C52C02F9F61A06B674440,1726,0101000020110F0000D3ECFDBDA6665FC145FD1EAD3E035341
1,Broadway & 137th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000005ABD79D80B7D52C09C1E275B24694440,1727,0101000020110F0000C9B1E32C8E675FC1BD619F412D055341
1,Broadway & 145th St At Ne Corner (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F306CF66D57C52C053FA069ACF694440,1728,0101000020110F0000AB195CB231675FC1D245DF73ED055341
A-C-B,Saint Nicholas Ave & 135th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000C6F460F3AA7C52C057A9419F8F684440,1729,0101000020110F0000C1B7EF96E9665FC13F678E5686045341
A-C-B,Saint Nicholas Ave & 137th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000066840F59A47C52C0FD007547C6684440,1730,0101000020110F00003FCFC25FDE665FC1E8811BADC3045341
A-C-B-D,Saint Nicholas Ave & 145th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000003957380B7B7C52C02AA91ABC76694440,1731,0101000020110F0000605F073798665FC1276A2CB689055341
A-C-B-D,Saint Nicholas Ave & 145th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000091294A3E767C52C02DED7ACD72694440,1732,0101000020110F0000CC1E910F90665FC14421664C85055341
A-C-B-D,Saint Nicholas Ave & 147th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000064662B99637C52C0F2795411A7694440,1733,0101000020110F00007624F16370665FC1A0334FF5BF055341
4-5-6-6 Express,Lexington Ave & 125th St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000D94A2669FE7B52C0763D9D82FC664440,1734,0101000020110F0000F47D5B83C4655FC198D2C2FFC1025341
2-3,Lenox Ave & 135th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000004865593F367C52C0D8326E7F2E684440,1735,0101000020110F00002F6D7E5B23665FC10920735819045341
3,Lenox Ave & 145th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000005AD2EB8CEF7B52C0AE4C9F1001694440,1736,0101000020110F00007C1D7E45AB655FC1E95D43A605055341
3,Lenox Ave & 145th St At Ne Corner (Exit Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000005922AA81E67B52C0E1DB9B2809694440,1737,0101000020110F00009EDCCBE89B655FC17B159EBB0E055341
1,Broadway & 157th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000FFEC527C7C7C52C059A28D4FC86A4440,1738,0101000020110F0000C623FDA99A665FC1727DD19D04075341
A-C,Saint Nicholas Ave & 155th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000724E76103B7C52C0FE66E2D05B6A4440,1739,0101000020110F0000F46C0F8A2B665FC1EAF318D58A065341
A-C,Saint Nicholas Ave & 155th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000DBA737CD3B7C52C069CC5DE15D6A4440,1740,0101000020110F00008F19AECA2C665FC119254C268D065341
1,Broadway & 157th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000000FD4643A747C52C047CA9DADBC6A4440,1741,0101000020110F0000081144A38C665FC1EAEF0B8FF7065341
B-D,Frederick Douglass Blvd & 156th St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000005E2B78BAF37B52C0DB62D2E9406A4440,1742,0101000020110F0000305A3A5EB2655FC1CF37B2A26C065341
1-A-C,Saint Nicholas Ave & 168th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000554669B41C7C52C076CFA9669D6B4440,1743,0101000020110F0000CA1F73F8F7655FC142594BD3F3075341
1-A-C,Broadway & 169th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000094DCF8F7197C52C0F957E7B9BE6B4440,1744,0101000020110F000052F2AE52F3655FC1BDFCC13C19085341
A,Fort Washington Ave & 177th St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000E1EDC488217C52C0B841A1AC8E6C4440,1745,0101000020110F00009B39872C00665FC1A5A835B302095341
A,Fort Washington Ave & 177th St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000E5C164B3237C52C04D34D06D896C4440,1746,0101000020110F0000790B9DDA03665FC1803E90CFFC085341
A,Fort Washington Ave & 181st St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000E05147E00F7C52C0834635EAE86C4440,1747,0101000020110F0000031B052EE2655FC13E640E0568095341
A,Fort Washington Ave & 181st St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000D99919A20A7C52C00CEF6979E56C4440,1748,0101000020110F0000E6CD3146D9655FC1418B1A2864095341
7-7 Express-B-D-F-M,6th Ave & 42nd St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000FAC282EFFD7E52C04A4D251AA4604440,1749,0101000020110F000075CB363BDC6A5FC15EAA2212A4FB5241
7-7 Express-B-D-F-M,5th-6th Aves & 42nd St At S Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000009F83B835E97E52C06B3A320D8A604440,1750,0101000020110F000026B7CB06B96A5FC194CF1BDD86FB5241
1-2-3-7-7 Express-S-A-C-E-N-Q-R,8th Ave & 44th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000009E93F2A44C7F52C009A432B918614440,1751,0101000020110F0000485D0FED616B5FC116C0D2D326FC5241
1-2-3-7-7 Express-S-A-C-E-N-Q-R,7th Ave & 41st St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000279BFC21367F52C0E45151FEB5604440,1752,0101000020110F00000F5517B03B6B5FC1D7CA5621B8FB5241
1-2-3-7-7 Express-S-A-C-E-N-Q-R,7th Ave & 41st St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000094AFE7482E7F52C0FDE4D7C8AE604440,1753,0101000020110F000012B3765B2E6B5FC1C0F3380CB0FB5241
A-C-E,8th Ave & 49th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000FD5449C3297F52C0E751A4BA80614440,1754,0101000020110F000059CD21AD266B5FC164E2F6719BFC5241
7-7 Express-B-D-F-M,5th-6th Aves & 42nd St At S Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000002D84A45AE77E52C00E6DE7CB88604440,1755,0101000020110F000020E9D3DFB56A5FC1AE3FE37485FB5241
4-5-6-6 Express-J-Z,Nassau St & Frankfort St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000E0DD3197548052C09D761BC91E5B4440,1756,0101000020110F000059A7EC43226D5FC1CC0EB90174F55241
B-D-F-M,6th Ave & 47th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000091DBDF61DA7E52C0AF1A31EE06614440,1757,0101000020110F00004E382BD79F6A5FC162879AE012FC5241
N-Q-R,7th Ave & 47th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000584F157D057F52C096C25AE333614440,1758,0101000020110F00007BD8940FE96A5FC173E3204945FC5241
A-C-E,8th Ave & 51st St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000042167FFD107F52C00A8C09B5A6614440,1759,0101000020110F0000A4A9F698FC6A5FC15B11B007C6FC5241
1-2,Broadway & 50th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000ED809272F77E52C09EA843B071614440,1760,0101000020110F0000865EF135D16A5FC1988796948AFC5241
B-D-E,Broadway & 53rd St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B760229AE47E52C07B6D0E2EAF614440,1761,0101000020110F0000F2412633B16A5FC162C8D587CFFC5241
4-5-6-6 Express-7-7 Express-S,Madison Ave & 42nd St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000002071AB02B57E52C060D5FB415D604440,1762,0101000020110F0000510F4F5C606A5FC1A7369FA454FB5241
1-2,Broadway & 50th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000047BF350EF7E52C0E2BBD9646F614440,1763,0101000020110F00004E8C1966C36A5FC1EC76EE0188FC5241
4-5-6-6 Express-7-7 Express-S,Park Ave & 42nd St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000BAF35D83937E52C08F3DB82836604440,1764,0101000020110F0000F3554B76276A5FC141D2EECE28FB5241
B-D-F-M,6th Ave & 47th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000148808BFD47E52C09E643F9F01614440,1765,0101000020110F0000CBA55B44966A5FC1416FEBEC0CFC5241
B-D-F-M,6th Ave & 48th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000000FCBEC4ACB7E52C0E2AAB81116614440,1766,0101000020110F000047788F35866A5FC1F63CF8D923FC5241
B-D-F-M,6th Ave & 48-49th Sts At W Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000076569D78CE7E52C0248B882826614440,1767,0101000020110F00003AB3B19B8B6A5FC10B1325E435FC5241
B-D-F-M,6th Ave & 50th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000001C7318E3C37E52C03BC9A64544614440,1768,0101000020110F000061A54DA1796A5FC12B4A01A857FC5241
B-D-E,7th Ave & 53rd St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000004987FBBAD37E52C02410F67EA3614440,1769,0101000020110F0000E5B3A28A946A5FC1C2E7E26DC2FC5241
E-M,5th Ave & 53rd St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000D8C89A9B6F7E52C0EB3C08E753614440,1770,0101000020110F000015332979EA695FC1F82F9B2E69FC5241
4-6-6 Express-E-M,Lexington Ave & 51st St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000668CD09F367E52C0035B48C0E8604440,1771,0101000020110F00002CEA54AE89695FC12A17290AF1FB5241
4-6-6 Express-E-M,Lexington Ave & 51st St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000AF668793347E52C06FBE2F39EE604440,1772,0101000020110F00007C95C73386695FC1B675DF2CF7FB5241
4-6-6 Express-E-M,Lexington Ave & 51st St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000174BF27A307E52C0F704B835E9604440,1773,0101000020110F0000D624A83E7F695FC1B9D6D48DF1FB5241
4-6-6 Express-E-M,3rd Ave & 53rd St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000046352903077E52C0FF49D608FD604440,1774,0101000020110F0000D249ADCE38695FC16E8424C807FC5241
4-5-6-6 Express-N-Q-R,Lexington Ave & 59th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000D7C68C65FA7D52C0C128843E91614440,1775,0101000020110F00002687DB6023695FC1603CA8F6ADFC5241
4-5-6-6 Express-N-Q-R,Lexington Ave & 60th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000001C52CD6BEC7D52C0052A8165A5614440,1776,0101000020110F00008757B1A30B695FC174A1738FC4FC5241
4-5-6-6 Express-N-Q-R,3rd Ave & 60th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000BA8FD1CFD47D52C0F2E5DC2A88614440,1777,0101000020110F000034F16089E3685FC11F1827C9A3FC5241
1-2-A-C-B-D,8th Ave & 57th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000CC6DF9BCE27E52C0DEF2904E24624440,1778,0101000020110F00008C2EA508AE6A5FC13B61CCDE52FD5241
1-2-A-C-B-D,8th Ave & 58th St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000A628B9B4E17E52C080026A3D43624440,1779,0101000020110F0000A5C9C947AC6A5FC13C33DB8E75FD5241
N-Q-R,7th Ave & 55th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000CFE40222C47E52C0D92F59FAD0614440,1780,0101000020110F0000E90F2C0C7A6A5FC17C57D96DF5FC5241
N-Q-R,7th Ave & 57th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000D573275AB97E52C0514E2738F5614440,1781,0101000020110F000090E646BC676A5FC170B36E111EFD5241
A,103rd St & 159th Ave At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000009B31FC9B257552C099D255E58C544440,1782,0101000020110F0000718D1934235A5FC1C61B3A4218EE5241
A-S,West Rd & Noel Rd At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F778D8D3387452C0DAE3B4E6D04D4440,1783,0101000020110F00006DB27C0191585FC12B202BDB8EE65241
N-Q-R,7th Ave & 57th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000BAAD8AD4B47E52C0E745F1C000624440,1784,0101000020110F0000E7AFF40D606A5FC13C558D002BFD5241
1-2-A-C-B-D,Central Park West & 60th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000E9DFF7B7CB7E52C0C3E2251763624440,1785,0101000020110F0000740BC8EE866A5FC16369714699FD5241
F,6th Ave & 57th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000001F59E2688E7E52C0C0891CA2D1614440,1786,0101000020110F0000D20A1ACB1E6A5FC11493F729F6FC5241
F,6th Ave & 57th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000905B490F8B7E52C0EA432E66CA614440,1787,0101000020110F000091C8621A196A5FC1595E570DEEFC5241
F,6th Ave & 57th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000008109CFDF847E52C002EE2555DB614440,1788,0101000020110F00009180B0980E6A5FC13926480A01FD5241
N-Q-R,5th Ave & 60th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000165963213A7E52C03238A6F3E1614440,1789,0101000020110F0000FE53F3A28F695FC16B3D647608FD5241
