cartodb_id,the_geom,name,iso2,population
2415657,0101000020E61000009F3715A9303602C08EA50F5D504F4440,El Pozuelo,ES,116
2415666,0101000020E6100000BA96900F7A360CC03B6BB75D68264440,El Porcal,ES,0
2415679,0101000020E610000034C8242367E10BC0A21EA2D11D2C4440,El Piul,ES,0
2415729,0101000020E6100000016553AEF0EE08C0AFC91AF510914440,El Ordial,ES,45
2415730,0101000020E610000076978BF84E4C0DC0727B4963B4A64440,El Olmo,ES,0
2415732,0101000020E61000007280608E1EFF05C003392861A64D4440,El Olivar,ES,153
2415734,0101000020E61000004D5DF92CCF830AC0982A1895D4A94440,El Negredo,ES,0
2415735,0101000020E610000092D920938C1C0CC0EAFF1CE6CB334440,El Negralejo,ES,0
2415736,0101000020E61000005F545227A0890AC0DAD7817346A44440,El Muyo,ES,0
2415748,0101000020E6100000BF8BBE8234A30CC018E25817B75D4440,El Molar,ES,5051
2415804,0101000020E61000007D52EDD3F1980DC0E4797077D6464440,El Goloso,ES,0
2415825,0101000020E610000082F068E388750AC0F6E978CC40894440,El Espinar,ES,0
2415830,0101000020E6100000A34E401361430CC0FB3559A31E624440,El Espartal,ES,0
2415834,0101000020E61000001F59C0046E5D0AC05BE15D2EE2434440,El Encín,ES,0
2415850,0101000020E61000007914AE47E13A0BC03D5C72DC29694440,El Cubillo de Uceda,ES,119
2415852,0101000020E6100000335EBA490C420DC036842A357B784440,El Cuadrón,ES,0
2415905,0101000020E61000007F21AB5B3D670BC0822A357BA0594440,El Casar de Talamanca,ES,0
2415915,0101000020E61000007DA4880CABB80BC0B0169F02608C4440,El Cardoso de la Sierra,ES,72
2415925,0101000020E61000008C1EBFB7E94F09C020C8410933594440,El Cañal,ES,0
2415968,0101000020E6100000B97EC16ED8760CC07432384A5E714440,El Berrueco,ES,498
2415991,0101000020E6100000380664AF77BF0BC0C0E270E657774440,El Atazar,ES,108
2415992,0101000020E61000001CDC9DB5DB2E06C0FA5C6DC5FE8A4440,El Atance,ES,0
2416090,0101000020E61000001834F44F70310DC09E54FB743C9E4440,Duruelo,ES,140
2416094,0101000020E6100000C6F484251ED005C0291895D409504440,Durón,ES,184
2416096,0101000020E61000006F55D97745700DC02F08AC1C5AA44440,Duratón,ES,0
2416117,0101000020E6100000F5065F984C5508C0471630815B1F4440,Driebes,ES,360
2416305,0101000020E610000015F19D98F5A20BC03502F1BA7E454440,Daganzo de Arriba,ES,7242
2416370,0101000020E6100000AC69DE718A0E03C0385D16139B1B4440,Culebras,ES,0
2416386,0101000020E61000007858A835CD3B00C0E5913F1878664440,Cuevas Minadas,ES,0
2416387,0101000020E6100000B376DB85E6BA00C02CCF83BBB3664440,Cuevas Labradas,ES,0
2416391,0101000020E61000009C853DEDF05703C032164D6727134440,Cuevas de Velasco,ES,0
2416397,0101000020E610000007C4EBFA057B0AC07B96E7C1DDB14440,Cuevas de Ayllón,ES,0
2416409,0101000020E610000026DA5548F94900C0DDA63FFB914A4440,Cueva del Hierro,ES,50
2416456,0101000020E6100000FD9AAC510F1101C0E9CF7EA488084440,Cuenca,ES,55866
2416510,0101000020E6100000101E6D1CB15604C09F8499B67F8D4440,Cubillas del Pinar,ES,0
2416730,0101000020E61000001F938C9C857D0CC074594C6C3E364440,Coslada,ES,90280
2416752,0101000020E610000031333333333303C09899999999994440,Corvesin,ES,0
2416779,0101000020E610000073C8CD70037E0CC024AAB706B6064440,Cortijo de San Isidro,ES,0
2416785,0101000020E6100000A4315A4755D303C0E15817B7D1784440,Cortes de Tajuña,ES,0
2416843,0101000020E6100000F5E978CC40250DC07C7901F6D1A54440,Corralejo,ES,0
2416844,0101000020E61000008E88299144EF0AC09504A8A9658B4440,Corralejo,ES,0
2416846,0101000020E6100000BC60376C5B940DC0CBE9B298D8A44440,Corral de Duratón,ES,0
2416847,0101000020E6100000B2075A8121AB0BC09179E40F06B24440,Corral de Ayllón,ES,96
2416855,0101000020E6100000BED4CF9B8A140AC05FB01BB62D364440,Corpa,ES,547
2416942,0101000020E6100000989EB0C4034A05C0DF4A766C043E4440,Córcoles,ES,0
2416966,0101000020E610000056569A94826E08C0F9912232AC6E4440,Copernal,ES,21
2416987,0101000020E6100000973446EBA8AA04C09899999999994440,Conquezuela,ES,0
2416994,0101000020E610000033F44F70B1E207C07DDE54A4C2844440,Congostrina,ES,48
2417015,0101000020E61000008B7F9F71E10009C0EAC5504EB49B4440,Condemios de Arriba,ES,187
2417016,0101000020E6100000CBCCCCCCCCCC08C01C03B2D7BB9B4440,Condemios de Abajo,ES,30
2417076,0101000020E61000006466666666660AC03233333333334440,Colonia de Valverde,ES,0
2417090,0101000020E610000083B69C4B71150BC08A6CE7FBA90D4440,Colmenar de Oreja,ES,6968
2417092,0101000020E6100000AD08FEB7921D0BC0588B4F01308A4440,Colmenar de la Sierra,ES,0
2417098,0101000020E6100000907EFB3A70CE01C0722497FF90064440,Colliguilla,ES,0
2417099,0101000020E61000009FFD4811191602C0E5FBA9F1D2054440,Cólliga,ES,0
2417117,0101000020E61000009ECDAACFD59601C0840838842A214440,Collados,ES,0
2417170,0101000020E61000002C431CEBE2B608C0AF20CD5834794440,Cogolludo,ES,633
2417174,0101000020E61000004D62105839F405C0858F8829916C4440,Cogollor,ES,39
2417207,0101000020E6100000B6627FD93DF900C06CA301BC058A4440,Codes,ES,0
2417228,0101000020E6100000F97953910A2301C073B515FBCB6E4440,Cobeta,ES,111
2417231,0101000020E6100000FEFFFFFFFFFF0BC0E9CF7EA488484440,Cobeña,ES,3933
2417260,0101000020E6100000A0F831E6AE2501C054C1A8A44E844440,Clares,ES,0
2417283,0101000020E61000008F882991442F0DC0C932C4B12E3A4440,Ciudad Lineal,ES,228171
2417305,0101000020E610000015139B8F6BC301C0EE5014E813814440,Ciruelos,ES,47
2417307,0101000020E610000070F90FE9B7AF08C0E9909BE106604440,Ciruelas,ES,98
2417309,0101000020E61000008A101E6D1CF105C07D3A1E33508D4440,Cirueches,ES,0
2417336,0101000020E6100000C0FF56B263A30BC02C5BEB8B84AA4440,Cincovillas,ES,0
2417337,0101000020E6100000B11188D7F58B06C02DAD86C43D9A4440,Cincovillas,ES,39
2417338,0101000020E6100000C793A46B26DF0CC06549809A5A7A4440,Cinco Villas,ES,0
2417391,0101000020E61000005E29CB10C7FA04C005BB61DBA2644440,Cifuentes,ES,2026
2417401,0101000020E6100000D5AD9E93DEF70CC0FEE7305F5E144440,Ciempozuelos,ES,22132
2417463,0101000020E6100000A60018CFA0610BC01773D712F2114440,Chinchón,ES,4886
2417468,0101000020E6100000F00703CFBD4709C06F253B3602494440,Chiloeches,ES,1791
2417469,0101000020E61000007F43A852B38705C0848F8829914C4440,Chillarón del Rey,ES,120
2417470,0101000020E6100000F4673F5244C601C0A7A9656B7D0D4440,Chillarón de Cuenca,ES,474
2417484,0101000020E610000062EE5A423E6802C0B9313D6189AF4440,Chércoles,ES,0
2417523,0101000020E61000000512143FC6DC01C08F4946CEC2924440,Chaorna,ES,0
2417558,0101000020E6100000EDC9C342AD690DC0156536C8243B4440,Chamartín,ES,140000
2417621,0101000020E61000000DB4024356370CC04A1FBAA0BE754440,Cervera de Buitrago,ES,130
2417671,0101000020E61000007AB8E4B853FA08C0B1295778976F4440,Cerezo de Mohernando,ES,0
2417672,0101000020E610000047FE60E0B9770CC0D6817346949E4440,Cerezo de Arriba,ES,186
2417673,0101000020E6100000B176DB85E6BA0CC0F17B9BFEEC9B4440,Cerezo de Abajo,ES,200
2417709,0101000020E61000000F363CBD521605C09CBAF2599E4F4440,Cereceda,ES,0
2417732,0101000020E61000002DAD86C43D5606C099E61DA7E8944440,Cercadillo,ES,0
2417757,0101000020E61000000B71AC8BDB6808C015BCE82B48534440,Centenera,ES,98
2417772,0101000020E61000002E9E4143FF0407C0332E1C08C97E4440,Cendejas del Padrastro,ES,0
2417773,0101000020E6100000912232ACE2CD06C092C6681D557D4440,Cendejas de la Torre,ES,64
2417774,0101000020E6100000CF61BEBC00FB06C0AE7C96E7C17D4440,Cendejas de en Medio,ES,0
2418034,0101000020E61000009E8EC70C544608C0DD4F8D976EA64440,Castro,ES,0
2418097,0101000020E610000031FE7DC685430CC02E698CD651B14440,Castiltierra,ES,0
2418103,0101000020E61000006C693524EE3106C054D97745F05B4440,Castilmimbre,ES,0
2418115,0101000020E610000009EF7211DFC90BC0FF8650A566374440,Castillo de Aldovea,ES,0
2418117,0101000020E6100000A1CC0699642403C034D252793B264440,Castillo-Albaráñez,ES,22
2418128,0101000020E610000000DE02098A1F01C0CDC29E76F82F4440,Castillejo-Sierra,ES,44
2418131,0101000020E6100000385D16139BCF0CC08616D9CEF7A34440,Castillejo de Mesleón,ES,153
2418133,0101000020E61000007AA01518B2FA03C0A57EDE54A4124440,Castillejo del Romeral,ES,0
2418143,0101000020E6100000A0F31ABB447503C07936AB3E57474440,Castilforte,ES,52
2418151,0101000020E61000006C904946CE8207C04F66834C327A4440,Castilblanco de Henares,ES,0
2418265,0101000020E610000098081B9E5E2904C0A8F6E978CC304440,Castejón,ES,215
2418258,0101000020E6100000EA2FBB270F4B06C0A909A2EE03784440,Castejón de Henares,ES,108
2418305,0101000020E6100000BB00FBE8D4D507C0BCD9E6C6F4584440,Caspueñas,ES,96
2418313,0101000020E6100000FDE7305F5E400DC0AF3DB32440954440,Casla,ES,174
2418321,0101000020E6100000A010018750E506C01A2FDD2406A14440,Casillas,ES,0
2418349,0101000020E6100000B25E0CE544FB0BC0ED5A423EE8B14440,Cascajares,ES,0
2418374,0101000020E6100000285C8FC2F5A807C00D7F4DD6A86F4440,Casas de San Galindo,ES,32
2418390,0101000020E6100000C4C4E6E3DA1005C08CAF3DB324444440,Casasana,ES,0
2418430,0101000020E61000006B3997E2AAF20AC0E2839ECDAA6B4440,Casa de Uceda,ES,114
2418434,0101000020E610000032C4B12E6E6307C0281DACFF73044440,Casa de la Vega,ES,0
2418435,0101000020E61000008E31772D215F0CC061670A9DD7284440,Casa de Eulogio,ES,0
2418441,0101000020E61000003EDEAB56267C0BC0D95031CEDF3C4440,Casa Blanca,ES,0
2418502,0101000020E6100000E02879758E0105C05C2EE23B31174440,Carrascosilla,ES,0
2418503,0101000020E61000003970CE88D2DE03C085200725CC5C4440,Carrascosa de Tajo,ES,0
2418504,0101000020E6100000BD9F1A2FDDE405C09287855AD3044440,Carrascosa del Campo,ES,0
2418506,0101000020E6100000FC0E45813E1108C0EA73B515FB734440,Carrascosa de Henaves,ES,0
2418507,0101000020E6100000012670EB6E1E09C09864E42CECAD4440,Carrascosa de Arriba,ES,0
2418510,0101000020E610000003E78C28ED4D01C0B1463D44A34B4440,Carrascosa,ES,113
2418616,0101000020E6100000F66BB2463DC406C03AC780ECF58E4440,Cardeñosa,ES,0
2418753,0101000020E610000021A64412BD8C04C07B0A80F10C124440,Caracenilla,ES,0
2418754,0101000020E6100000CBB4FD2B2B4D04C059F5B9DA8A114440,Caracena del Valle,ES,0
2418756,0101000020E6100000232367614FBB08C004C078060DB14440,Caracena,ES,17
2418761,0101000020E610000055957D5704BF05C04065FCFB8C8B4440,Carabias,ES,0
2418767,0101000020E6100000DD1AD82AC1E209C0E2AAB2EF8A204440,Carabaña,ES,1491
2418812,0101000020E6100000630113B875770BC06566666666264440,Canteras del Morro,ES,0
2418823,0101000020E61000009BA73AE466F809C0CADB114E0B9E4440,Cantalojas,ES,142
2418840,0101000020E6100000A3F78DAF3DF303C0F8DA334B02684440,Canredondo,ES,120
2418861,0101000020E6100000270AF4893C8901C0B437F8C264424440,Cañizares,ES,595
2418864,0101000020E6100000162B6A300D8308C0D6B628B341624440,Cañizar,ES,104
2418869,0101000020E6100000588B4F0130DE0CC019170E8464394440,Canillejas,ES,0
2418874,0101000020E6100000D6A3703D0A170DC07853910A633B4440,Canillas,ES,0
2418879,0101000020E61000005C4BC8073DDB08C06358C51B99AB4440,Cañicera,ES,0
2418975,0101000020E6100000CFF23CB83B2B03C0D7429083122E4440,Cañaveras,ES,397
2418974,0101000020E6100000B6B41A12F71805C0864677103B334440,Cañaveruelas,ES,197
2418983,0101000020E6100000F0D24D62109807C06BCA15DEE59A4440,Cañamares,ES,0
2418984,0101000020E610000024CCB4FD2BEB01C0CA67791EDC394440,Cañamares,ES,623
2418992,0101000020E6100000E522BE13B3DE02C031384A5E9D674440,Canales del Ducado,ES,0
2419002,0101000020E610000086DC0C37E0F303C0B9490C022B2F4440,Canalejas del Arroyo,ES,398
2419060,0101000020E6100000FD9AAC510F110BC04863B48EAA2A4440,Campo Real,ES,3772
2419109,0101000020E6100000FC9AAC510F1109C08169183E22A24440,Campisábalos,ES,67
2419115,0101000020E6100000307216F6B4830AC080902C60028B4440,Campillo de Ranas,ES,199
2419127,0101000020E6100000A5ED5F5969520AC01B25AFCE31884440,Campillejo,ES,0
2419222,0101000020E61000007758A835CDFB0AC0D72AC1E270464440,Camarma de Esteruelas,ES,5032
2419469,0101000020E6100000C14CDBBFB2D206C06BC5FEB27BB24440,Cabreriza,ES,0
2419486,0101000020E6100000BEB7E9CF7EE402C0A5CB6262F3054440,Cabrejas,ES,0
2419512,0101000020E6100000DABFB2D2A45400C0D569A4A5F29A4440,Cabolafuente,ES,66
2419521,0101000020E6100000725E6397A81E0BC02AF697DD938F4440,Cabida,ES,0
2419576,0101000020E6100000D87745F0BFD509C0A8C1340C1F514440,Cabanillas del Campo,ES,7194
2419577,0101000020E61000003A3602F1BAFE0CC067E388B5F8684440,Cabanillas de la Sierra,ES,621
2419582,0101000020E610000087EFC4AC170303C0D70DDB1665B24440,Cabanillas,ES,0
2419719,0101000020E610000099FEEC478A8808C0AFC91AF510914440,Bustares,ES,98
2419822,0101000020E61000007DA4880CABB805C0D30968226C904440,Bujalcayado,ES,0
2419813,0101000020E610000054185B08721004C04C621058398C4440,Bujarrabal,ES,0
2419823,0101000020E6100000FC9AAC510F1107C03F4D2D5BEB774440,Bujalaro,ES,80
2419828,0101000020E610000016E25817B7110DC09ECDAACFD57E4440,Buitrago del Lozoya,ES,1811
2419854,0101000020E61000003C7958A8350D06C0FA22A12DE72E4440,Buendía,ES,474
2419860,0101000020E61000001518B2BAD5B301C0D838622D3E694440,Buenafuente del Sistal,ES,0
2419861,0101000020E6100000FEFFFFFFFFFFFFBFAFC91AF510114440,Buenache de la Sierra,ES,116
2419870,0101000020E6100000E097FA79531106C07DBC57AD4C504440,Budia,ES,271
2419875,0101000020E61000003233333333B303C06B21C841092B4440,Buciegas,ES,62
2419945,0101000020E6100000022670EB6E9E07C0412619390BB34440,Brías,ES,0
2419964,0101000020E6100000CBCCCCCCCCCC08C07C96E7C1DD1D4440,Brea de Tajo,ES,481
2420122,0101000020E61000003D355EBA49CC05C0DA2E34D769B04440,Bordecorex,ES,0
2420148,0101000020E61000004B378941606504C01A9E5E29CB184440,Bonilla,ES,0
2420167,0101000020E61000007667EDB60B0D03C01A9E5E29CB204440,Bólliga,ES,0
2420180,0101000020E6100000F97953910AA306C042E73576892E4440,Bolarque,ES,0
2420271,0101000020E6100000A145B6F3FD9403C0203CDA38629D4440,Blocona,ES,0
2420231,0101000020E61000000C677E3507480BC010018750A58E4440,Bocígano,ES,0
2420232,0101000020E6100000F34A598638D606C0318FFCC1C09F4440,Bochones,ES,0
2420234,0101000020E6100000EA866D8B321B0DC00F069E7B0FAB4440,Boceguillas,ES,678
2420368,0101000020E6100000245D33F9669B00C0AF20CD5834494440,Beteta,ES,402
2420401,0101000020E610000027D027F224290CC0CB3B4ED1917C4440,Berzosa del Lozoya,ES,184
2420458,0101000020E610000045D3D9C9E06806C0E0067C7E18494440,Berninches,ES,122
2420483,0101000020E6100000CE31207BBDBB09C07C96E7C1DD5D4440,Berjafel,ES,0
2420518,0101000020E6100000E153008C67900CC0C776BE9F1AB34440,Bercimuel,ES,85
2420598,0101000020E6100000C247C494486203C0AACFD556EC8B4440,Benamira,ES,0
2420611,0101000020E6100000C27762D68B610CC0D573D2FBC6474440,Belvis de Jarama,ES,0
2420615,0101000020E61000007F48BF7D1DB803C0D37D00529B9C4440,Beltejar,ES,0
2420623,0101000020E610000070F90FE9B7AF0AC0EEBF95ECD8104440,Belmonte de Tajo,ES,1199
2420651,0101000020E610000035C30DF8FC7008C04351A04FE4054440,Belinchón,ES,356
2420660,0101000020E61000003CAE0D15E37C09C01804560E2D764440,Beleña de Sorbe,ES,0
2420717,0101000020E6100000405BCEA5B8EA0AC05AD3BCE314A54440,Becerril,ES,0
2420810,0101000020E610000016821C9430D301C0326DFFCA4A1B4440,Bascuñana de San Pedro,ES,36
2420873,0101000020E6100000A1629CBF090506C021AB5B3D27654440,Barriopedro,ES,33
2421010,0101000020E610000063CC5D4BC88706C0CA0BB08F4EA54440,Barcones,ES,41
2421079,0101000020E61000008711C2A38D630DC0E7A4F78DAFA94440,Barbolla,ES,247
2421090,0101000020E610000071FE261422A004C0B1632310AF874440,Barbatona,ES,0
2421127,0101000020E61000002EDD2406815507C0C5293A92CB0F4440,Barajas de Melo,ES,805
2421128,0101000020E61000001CE1B4E0459F0CC030B610E4A03C4440,Barajas de Madrid,ES,43423
2421132,0101000020E6100000E4CB0BB08F8E0CC03D963E7441AD4440,Barahona de Fresno,ES,0
2421133,0101000020E6100000A99A20EA3E4005C0FC4D2844C0A54440,Barahona,ES,0
2421161,0101000020E610000034E50AEF725107C01A2AC6F99BA44440,Bañuelos,ES,20
2421263,0101000020E6100000E2BD6A65C22F07C0163E22A644524440,Balconete,ES,0
2421271,0101000020E610000076D66EBBD0DC00C027F224E99A854440,Balbacil,ES,0
2421296,0101000020E6100000D73D7958A83506C021FDF675E0804440,Baides,ES,59
2421314,0101000020E6100000630113B875770BC09999999999394440,Baezuela,ES,0
2421340,0101000020E61000004C9CDCEF50140AC0D3601A868F484440,Azuqueca de Henares,ES,32744
2421371,0101000020E610000046205ED72F5803C0EFBF95ECD8904440,Azcamellas,ES,0
2421378,0101000020E61000009881CAF8F75904C0CD88D2DEE0574440,Azañón,ES,0
2421440,0101000020E61000002B0E677E358702C092DE37BEF6944440,Avenales,ES,0
2421476,0101000020E6100000D6A3703D0A5706C04F8369183E424440,Auñón,ES,254
2421491,0101000020E61000009BA73AE466F806C0FC0E45813E994440,Atienza,ES,433
2421655,0101000020E610000025C286A7570A09C0F692C6681D8D4440,Arroyo de las Fraguas,ES,42
2421726,0101000020E610000072BA2C2636DF02C0D612F241CF264440,Arrancacepas,ES,39
2421778,0101000020E61000000998C0ADBB3908C087687407B1434440,Armuña de Tajuña,ES,129
2421817,0101000020E61000007801F6D1A96B02C0C932C4B12E5E4440,Armallones,ES,60
2421840,0101000020E610000020C84109336D00C0A89A20EA3EA84440,Ariza,ES,1302
2421907,0101000020E6100000C0340C1F119306C0688CD651D5704440,Argecilla,ES,98
2421925,0101000020E6100000C74109336D7F0BC0F2F8BD4D7F264440,Arganda,ES,51489
2421965,0101000020E6100000F53B1405FAC406C0F7DF4A766CAC4440,Arenillas,ES,29
2422009,0101000020E6100000B96B09F9A0E700C021BE13B35E2C4440,Arcos de la Sierra,ES,109
2422011,0101000020E610000028965B5A0DC901C0F046E6913F104440,Arcos de la Cantera,ES,0
2422012,0101000020E610000089B0E1E9953202C0B1463D44A39B4440,Arcos de Jalón,ES,1867
2422049,0101000020E6100000F592C6681D5507C0874B8E3BA5574440,Archilla,ES,0
2422077,0101000020E6100000452575029A0803C0EFBF95ECD8904440,Arbujuelo,ES,0
2422096,0101000020E61000009BBF0985083803C0D152793BC2554440,Arbeteta,ES,59
2422102,0101000020E6100000063D9B559FEB08C0C01C3D7E6F7B4440,Arbancón,ES,197
2422132,0101000020E61000000CA661F8889808C02C26361FD73E4440,Aranzueque,ES,394
2422146,0101000020E61000006D2F698CD6D10CC0A3C7EF6DFA034440,Aranjuez,ES,54055
2422158,0101000020E6100000E00B93A9821103C0A752B3075A414440,Arandilla del Arroyo,ES,36
2422189,0101000020E6100000510ABABDA4B105C01B42959A3D7C4440,Aragosa,ES,0
2422193,0101000020E610000003560E2DB25D00C0EAA86A82A8774440,Aragoncillo,ES,0
2422224,0101000020E610000080734694F6C60CC01C6D1CB116874440,Aoslos,ES,0
2422270,0101000020E6100000B2295778970B01C006D3307C447C4440,Anquela del Ducado,ES,87
2422304,0101000020E610000069F12900C67306C032A7CB6262374440,Anguix,ES,0
2422305,0101000020E61000006B3997E2AAF202C04733164D67834440,Anguita,ES,254
2422386,0101000020E61000002E34D769A4250AC0A9E7A4F78D3B4440,Anchuelo,ES,540
2422388,0101000020E6100000AC510FD1E80E00C0B2EF8AE07F834440,Anchuela del Campo,ES,0
2422461,0101000020E6100000FD481119567109C06CC5FEB27B2A4440,Ambite,ES,381
2422450,0101000020E6100000963446EBA8AA0CC0B69C4B7155354440,Ambroz,ES,0
2422453,0101000020E61000006F5F07CE191104C03D7958A835954440,Ambrona,ES,0
2422536,0101000020E6100000227F30F0DC3B0BC00E289B7285A74440,Alquité,ES,0
2422542,0101000020E6100000BD2B82FFAD6407C009D28C45D39D4440,Alpedroches,ES,0
2422543,0101000020E6100000CA457C27663D0BC062D1747632744440,Alpedrete de la Sierra,ES,0
2422548,0101000020E6100000921D1B81785D05C003E78C28EDA14440,Alpanseque,ES,99
2422551,0101000020E61000006449809A5AF609C00525CCB4FD4B4440,Alovera,ES,10734
2422560,0101000020E61000007150C24CDBFF05C059F5B9DA8A494440,Alocén,ES,181
2422573,0101000020E6100000AE25E4839ECD06C098F56228272A4440,Almonacid de Zorita,ES,825
2422581,0101000020E610000023B9FC87F4DB07C08A54185B08264440,Almoguera,ES,0
2422586,0101000020E61000008C1EBFB7E9CF09C0BB74931804864440,Almiruete,ES,0
2422614,0101000020E610000082DDB06D512602C0120A117008A54440,Almaluez,ES,243
2422619,0101000020E61000005222895E463106C0878043A852734440,Almadrones,ES,116
2422649,0101000020E61000000EB9196EC02705C0391E3350194B4440,Alique,ES,38
2422663,0101000020E6100000D4CF9B8A549806C0AA90F2936A434440,Alhóndiga,ES,242
2422670,0101000020E610000010DA722EC55505C07919C5724B7B4440,Algora,ES,109
2422672,0101000020E6100000EC647094BCFA0BC0A90EB9196E4C4440,Algete,ES,20204
2422677,0101000020E61000005EC8EA56CF4908C035E0F3C308154440,Algarga,ES,0
2422720,0101000020E6100000D46EBBD05C2709C0E6A90EB919764440,Aleas,ES,0
2422736,0101000020E61000007489EAAD816D0DC093C151F2EAAC4440,Aldeonte,ES,93
2422752,0101000020E6100000D022DBF97E2A0DC00608E6E8F19F4440,Aldehuela,ES,0
2422757,0101000020E6100000A09C685721650BC026B8585183054440,Aldehuela,ES,0
2422777,0101000020E6100000771EDC9DB55B0CC0DD718A8EE4AA4440,Aldeanueva del Monte,ES,0
2422779,0101000020E610000026B8585183E90CC0E76A2BF697AD4440,Aldeanueva del Campanario,ES,0
2422783,0101000020E610000095C5C4E6E35A08C02B9ACE4E06574440,Aldeanueva de Guadalajara,ES,116
2422787,0101000020E6100000CBCCCCCCCCCC08C0B69C4B7155954440,Aldeanueva de Atienza,ES,0
2422799,0101000020E61000007F5B77F354470BC070C971A774AC4440,Aldealázaro,ES,0
2422836,0101000020E610000007E6E8F17BDB04C08B153598868D4440,Alcuneza,ES,0
2422868,0101000020E6100000B27BF2B050EB04C00BEA5BE674354440,Alcohujate,ES,82
2422840,0101000020E61000000ECCD1E3F73604C0E8E74D452AA04440,Alcubilla de las Peñas,ES,76
2422851,0101000020E61000008AF84ECC7A3108C009DCBA9BA7824440,Alcorlo,ES,0
2422857,0101000020E61000005F7138F3ABF900C0099DD7D8259A4440,Alconchel de Ariza,ES,124
2422863,0101000020E6100000EBC039234ABB03C0A9656B7D91844440,Alcolea del Pinar,ES,424
2422864,0101000020E61000007F5B77F3544706C0EC9E3C2CD49A4440,Alcolea de las Peñas,ES,23
2422870,0101000020E61000008D75711B0DE004C07723F3C81F3C4440,Alcocer,ES,311
2422872,0101000020E6100000DE1AD82AC1220DC01FEF552B13464440,Alcobendas,ES,107514
2422885,0101000020E6100000107008556A7606C06A9F8EC70C084440,Alcázar del Rey,ES,213
2422890,0101000020E6100000EF6DFAB31FA902C01E2922C32A464440,Alcantud,ES,98
2422905,0101000020E6100000FCF15EB532E10AC0B5847CD0B33D4440,Alcalá de Henares,ES,204574
2422921,0101000020E6100000CCCCCCCCCCCC04C0AFC91AF510914440,Alboreca,ES,0
2422925,0101000020E610000049AB21718FA509C093F6065F98484440,Albolleque,ES,0
2422958,0101000020E61000005E02B7EEE66908C0673A3B191C9D4440,Albendiego,ES,37
2422959,0101000020E61000002B7DE882FA5603C0893C49BA663E4440,Albendea,ES,160
2422971,0101000020E6100000332905DD5E1208C03992CB7F48274440,Albares,ES,532
2422985,0101000020E61000000290DAC4C9BD06C02A9FE57970274440,Albalate de Zorita,ES,780
2422986,0101000020E61000009CD7D825AA3702C0F2E0EEACDD2E4440,Albalate de las Nogueras,ES,378
2422990,0101000020E610000067CBB914575501C0CBCCCCCCCC0C4440,Albaladejito,ES,0
2423010,0101000020E6100000A3BDC11726D308C0A90EB9196E6C4440,Alarilla,ES,121
2423017,0101000020E610000001CFBD874BCE05C0C2BB5CC4776E4440,Alaminos,ES,84
2423020,0101000020E61000006BC5FEB27B320DC039C780ECF5A24440,Alameda,ES,0
2423021,0101000020E6100000463D44A33BC80BC0E21934F44F504440,Alalpardo,ES,0
2423022,0101000020E61000000CF3E505D84707C0789274CDE4AF4440,Alaló,ES,0
2423042,0101000020E610000085A2409FC8D30BC01BEBE2361A444440,Ajalvir,ES,3096
2423106,0101000020E6100000E9CA67791EDC01C0D40451F7019C4440,Aguilar de Montuenga,ES,0
2423114,0101000020E61000002CCA6C90494603C00A59DDEA39854440,Aguilar de Anguita,ES,0
2423160,0101000020E6100000AD0D15E3FC0D03C042696FF085A54440,Aguaviva de la Vega,ES,0
2423227,0101000020E6100000981249F432CA03C067C6A2E9ECAC4440,Adradas,ES,84
2423325,0101000020E6100000E79FE06245CD01C0ECF5EE8FF7724440,Ablanque,ES,138
2423343,0101000020E6100000EFF96184F02803C0FBC6D79E59024440,Abia de la Obispalía,ES,88
2423408,0101000020E610000040481630819B07C04CDBBFB2D2B04440,Abanco,ES,0
2423410,0101000020E6100000A674B0FECFE103C08F0A630B41724440,Abánades,ES,106
2423920,0101000020E6100000EEA2AF20CD580DC0C4E6E3DA503D4440,Pinar de Chamartín,ES,30000
2423921,0101000020E610000001ECA353573E0DC0EB6987BF263F4440,PAU de Sanchinarro,ES,0
2423923,0101000020E61000008AB96B09F9600DC021E010AAD4404440,Las Tablas,ES,3000
2433314,0101000020E610000088B0E1E995F20BC0FA05BB61DB6E4440,Patones de Arriba,ES,0
2438726,0101000020E610000065F7E461A1D60CC09DEFA7C64B074440,Urbanización Ciudad Jardín,ES,0
2438809,0101000020E6100000C108E1D1C6910DC01DC4CE143A334440,Arganzuela,ES,148797
2438810,0101000020E61000002184471B47EC0CC0DB9DB5DB2E384440,San Blas,ES,157367
2438813,0101000020E6100000E1A59BC420700DC0F337A11001374440,Salamanca,ES,147707
2438817,0101000020E61000009D077767ED760DC01AD82AC1E2344440,Retiro,ES,126058
2438844,0101000020E610000017E25817B7910DC0F788981249344440,Atocha,ES,0
2438845,0101000020E6100000A1E9EC6470940DC03BF71E2E39364440,Chueca,ES,0
2438846,0101000020E61000003285CE6BEC920DC0357172BF43354440,Las Cortes,ES,0
2438850,0101000020E6100000C6242367618F0DC0D7648D7A88364440,Alonso Martínez,ES,0
2438851,0101000020E61000006E38F3AB39800DC0D681734694364440,Serrano,ES,0
2438854,0101000020E61000001F8E75711B8D0DC068E388B5F8384440,Nuevos Ministerios,ES,0
2439789,0101000020E6100000CD1951DA1B7C0DC0559FABADD8374440,Barrio Salamanca,ES,0
