Prop_ID,Name,Location,Num_of_Courts,Accessible,lat,lon,facilities_Id
" Q300A "," Kissena Corridor East "," Peck & Underhill Aves. ",""," N "," 40.7445 "," -73.7874 ",0
" Q024 "," Kissena Park/164 St. P/G "," 164 St. opposite Lithonia Ave. ",""," N "," 40.7482 "," -73.8032 ",0
" Q300 "," Lawrence St. "," Lawrence St., College Point Blvd. and Queens Botanical Gardens ",""," N "," 40.7484 "," -73.834 ",0
" Q096E "," Lefferts "," North Conduit Ave. and 120 to 122 Sts. ",""," N "," 40.6654 "," -73.8209 ",0
" Q128 "," London Planetree "," 88th St., Atlantic Ave, & 95 Ave. ",""," N "," 40.6861 "," -73.853 ",0
" Q415 "," Louis Armstrong Playground/PS 143 "," 37 Ave. btwn. 112 & 113 Sts. ",""," N "," 40.7549 "," -73.8556 ",0
" Q369 "," Louis Pasteur Park/JHS 67 "," 248 St. & 51 Ave. ",""," N "," 40.762 "," -73.7352 ",0
" Q009 "," MacNeil Park "," Poppenhusen Ave. and 119 St. ",""," Y "," 40.7936 "," -73.8517 ",0
" Q211 "," Maple Playground "," Maple Ave. & Kissena Blvd. ",""," N "," 40.7556 "," -73.8261 ",0
" Q364 "," Marie Curie Park "," 211 St. & 47 Ave. ",""," N "," 40.757 "," -73.7712 ",0
" Q041 "," Newtown Playground "," 92 St. & 56 Ave. ",""," N "," 40.7363 "," -73.8695 ",0
" Q363 "," Northern Playground "," Northern BLvd. & 90th St. ",""," N "," 40.756 "," -73.8744 ",0
" Q400 "," Oakland Gardens Playground/PS 203 "," 54 Ave. & Springfield Blvd. ",""," N "," 40.7536 "," -73.7598 ",0
" Q162I "," O'Dohonue Park "," Beach 20-17 St. & Seagirt Blvd. ",""," N ","","",0
" Q092 "," P.O. Edward Byrne Park "," North Conduit Ave., 134 to 135 Sts. and 135 Ave. ",""," N "," 40.6673 "," -73.8076 ",0
" Q118 "," P.O. Nicholas DeMutis Park "," Liberty Ave. and 101 to 102 Sts. ",""," N "," 40.6818 "," -73.8392 ",0
" Q026 "," Park of the Americas "," 104 St. & 41 Ave. ",""," N "," 40.7487 "," -73.8614 ",0
" Q334 "," Playground 21 "," 163 to 166 Sts., 21 Ave. and 21 Rd. ",""," N "," 40.7781 "," -73.7984 ",0
" Q377 "," Playground 62/PS 220 "," Yellowstone Blvd. between 62 Ave. & 62 Rd. ",""," N "," 40.736 "," -73.8536 ",0
" Q354 "," Playground 75/PS 154 "," 75 Ave. & 160 St. ",""," N "," 40.7264 "," -73.8081 ",0
" Q362 "," Playground Ninety "," Northern Blvd. & 90 St. ",""," N "," 40.757 "," -73.8785 ",0
" Q329 "," Pomonok "," 65 Ave. & Kissena Blvd. ",""," N "," 40.7357 "," -73.8141 ",0
" Q011 "," Poppenhusen Playground "," 20 Ave btwn 123rd & 124th Sts ",""," N "," 40.7811 "," -73.8444 ",0
" Q316 "," PS 46 "," 64 Ave. & 218 St. ",""," N "," 40.7558 "," -73.7646 ",0
" Q212 "," Queens Valley Playground "," 137 St. & 77 Ave. ",""," N "," 40.7219 "," -73.8237 ",0
" Q300 "," Rachel Carlson Park "," Colden St. & Juniper Ave. ",""," N "," 40.7489 "," -73.8222 ",0
" Q300 "," Rachel Carson Playground "," Colden St. & Juniper Ave. ",""," N ","","",0
" Q103 "," Raymond M. O'Connor Field "," 33 Ave. & 210 St. ",""," N "," 40.7717 "," -73.7798 ",0
" Q357B "," Real Good Park "," Long Island Expressway, 99 St. & 62 Ave. ",""," N "," 40.7359 "," -73.8568 ",0
" Q345 "," Redfern Playground "," Redfern Ave & Beach 12 St. ",""," N "," 40.6113 "," -73.7491 ",0
" Q162 "," Rockaway Beach "," Beach 82 & Shore Front Pkwy. ",""," N "," 40.586 "," -73.8071 ",0
" Q371 "," Rockaway Community Playground "," Almeda Avenue ",""," N "," 40.5983 "," -73.7837 ",0
" Q414 "," Rocket Park/JHS 202 "," North Conduit Ave., Arion Rd. and 149 Ave. ",""," N "," 40.6706 "," -73.8462 ",0
" Q335 "," Russell Sage Playground "," 68 Ave. & Booth to Austin sts ",""," N "," 40.7236 "," -73.8518 ",0
" Q422 "," Seaside Playground "," Rockaway Beach Blvd. & B109-110 Sts. ",""," N "," 40.5809 "," -73.8308 ",0
" Q021C "," Seven Gables Playground "," 210 St. & Oceania St. ",""," N "," 40.7441 "," -73.7664 ",0
" Q024 "," Seven Seas Sports Courts/Four Winds P/G "," Booth Memorial Blvd. & 160 St. ",""," N "," 40.7424 "," -73.8079 ",0
" Q300 "," Silent Springs Playground "," Colden St. & Geranium Ave. ",""," N "," 40.7502 "," -73.8233 ",0
" Q129 "," Smokey Oval Playground "," Atlantic, 95 Ave., and 125 St. ",""," N "," 40.6943 "," -73.8208 ",0
" Q303 "," Travers Park "," 78 St, , S/O Northern Blvd. ",""," N "," 40.754 "," -73.8894 ",0
" Q099 "," Triassic Playground "," Jewel Ave. & Van Wyck Expressway ",""," N "," 40.7297 "," -73.835 ",0
" Q294 "," Utopia "," Utopia Pkwy. & Jewel Ave. ",""," N "," 40.7305 "," -73.7932 ",0
" Q336 "," Vleigh Place Playground/PS 165 "," Union Turnpike & 141 St. ",""," N "," 40.7184 "," -73.8205 ",0
" Q421 "," Walter Ward Playground/PS 207 "," 89 St. & 160 Ave. ",""," N "," 40.6578 "," -73.8438 ",0
" Q343 "," Whitestone Playground/PS 193 "," 152 St. between 11 and 12 Aves. ",""," N "," 40.7922 "," -73.8082 ",0
" Q375 "," Willets Pt. Playground/PS 209 "," 165 St. btwn. 16 Ave & 16 Rd. ",""," N "," 40.7836 "," -73.7962 ",0
" Q348 "," Willow Lake Playground "," Grand Central Pkwy between 71 & 72 Aves. ",""," N "," 40.723 "," -73.8372 ",0
" Q099 "," World’s Fair Playground "," 62 Dr. and Grand Central Pkwy. ",""," N "," 40.7375 "," -73.8456 ",0
" Q425 "," Yellowstone Municipal Park "," Yellowstone Blvd. between 68 Ave. & 68 Rd. ",""," N "," 40.7264 "," -73.8478 ",0
" R033 "," Abraham Levy Memorial Park "," Jewett & Castleton Ave. ",""," N "," 40.634 "," -74.1287 ",0
" R062 "," Arrochar Playground (PS 39) "," Sand Lane & McFarland Ave. ",""," N "," 40.5978 "," -74.0706 ",0
" R034 "," Austin J McDonald Playground "," Forest & Myrtle Aves. ",""," N "," 40.6297 "," -74.1151 ",0
" R072 "," Clawson Playground (PS 50) "," Adelaide Ave. & Clawson Rd. ",""," N "," 40.5603 "," -74.1239 ",0
" R005 "," Cloves Lake Park "," Slosson Ave, Victory Blvd. and Clove Rd. ",""," N "," 40.616 "," -74.1054 ",0
" R086 "," Davis Playground (PS 31) "," Layton & Bismark Ave. ",""," N "," 40.6421 "," -74.0859 ",0
" R087 "," Dongan Playground (PS 52) "," Mason, Buel & Dongan Hill Aves. ",""," N "," 40.5826 "," -74.089 ",0
" R090 "," Double Nickel/PS 55 Playground "," Osborne St. & Preston Ave. ",""," N "," 40.5365 "," -74.1628 ",0
" R008 "," Faber Park "," Richmond Terrace & Faber St. ",""," N "," 40.6409 "," -74.1358 ",0
" R046 "," FDR Boardwalk & Beach "," Miller Field & Greely Ave. ",""," Y "," 40.5687 "," -74.0912 ",0
" R067 "," General Douglas MacArthur Park "," Dongan Hills Ave. & SIRR ",""," N "," 40.5863 "," -74.1006 ",0
" R026 "," Gerard P Dugan Playground "," Mill Rd., Weed Ave., and Tysens Lane ",""," N "," 40.5608 "," -74.1102 ",0
" R068 "," Grandview Playground "," Grandview Ave. & Continental Pl. ",""," N "," 40.6312 "," -74.1651 ",0
" R071 "," Great Kills Park (PS 8) "," Hillcrest Ave. & Highmount Rd. ",""," N "," 40.5471 "," -74.1518 ",0
" R089 "," Greencroft Playground (PS 53) "," Redgrave, Greencroft St., Ainsworth Ave., and Durant Ave. ",""," N "," 40.552 "," -74.1368 ",0
" R036 "," Harbor Playground "," Harbor Rd. & Richmond Terrace ",""," N "," 40.6366 "," -74.1604 ",0
" R131 "," Huguenot Playground (IS 7) "," Hylan Blvd. & Huguenot Ave. ",""," N ","","",0
" R037 "," Ikefugi Playground "," Winter & Bismark Aves. ",""," N "," 40.6387 "," -74.0837 ",0
" R114 "," Jennifer's Playground "," Jules Dr., Elson Ct., and Regis Dr. ",""," N "," 40.62 "," -74.1635 ",0
" R125 "," Luis Lopez Playground "," Targee St., Palma Dr., and Oder Ave. ",""," N "," 40.6118 "," -74.0849 ",0
" R076 "," Markham Playground "," Willowbrook Pkwy., Forest Ave. and Houston St. ",""," N "," 40.6237 "," -74.1456 ",0
" R025 "," Michael J Mahoney Memorial Playground. "," Beechwood Ave., Crescent St. and Cleveland St. ",""," N "," 40.6431 "," -74.086 ",0
" R038A "," Midland Field (JHS 2) "," Midland, Mason, and Bedford Aves. ",""," N "," 40.577 "," -74.0995 ",0
" R073 "," Naples Playground (PS 48) "," Targee St. & Naples St. ",""," N "," 40.6027 "," -74.0907 ",0
" R035 "," Nicholas De Matti Playground "," Tompkins Ave. & Chestnut St. ",""," N "," 40.6145 "," -74.0742 ",0
" R063 "," Old Town Playground "," Parkinson Ave. & Kramer St. ",""," N "," 40.5954 "," -74.0814 ",0
" R053 "," Park "," Richmond Pkwy & Vernon Blvd. ",""," N "," 40.533 "," -74.2021 ",0
" R105 "," Prall Playground (IS 27) "," Elizabeth St. & Forest Ave. ",""," N "," 40.6288 "," -74.1183 ",0
" R061 "," PS 14 & Stapleton Houses Plgd. "," Tompkins Ave, Broad, and Hill Sts. ",""," N "," 40.6229 "," -74.0796 ",0
" R015 "," Randolph Walker Park "," Delafield Pl, Bard and Davis Aves. ",""," N "," 40.6431 "," -74.1103 ",0
" R042 "," Reinhard E. Kaltenmeier Playground "," Virginia Ave. & Anderson St. ",""," N "," 40.6146 "," -74.0682 ",0
" R045 "," Schmul Park "," Wild Ave & Pearson St. ",""," N "," 40.5899 "," -74.188 ",0
" R022 "," Silver Lake Park "," University Pl. & Revere St. ",""," N "," 40.6284 "," -74.0987 ",0
" R069 "," Terrace/PS 35 Playground "," Foote Ave., Howard Ave., and Martha St. ",""," N "," 40.6136 "," -74.0986 ",0
" R064 "," Toad Hall Playground "," Schmidts Lane & Manor Rd. ",""," N "," 40.6087 "," -74.1191 ",0
" Q448 "," Roy Wilkins Recreation Center "," 177th Street & Baisley Boulevard ","",""," 40.6862 "," -73.7698 ",0
" M260 "," Chelsea Recreation Center "," West 25 Street and 10 Avenue ","",""," 40.7483 "," -74.0022 ",0
" X261 "," West Bronx Recreation Center "," West 172 Street between Nelson Avenue & Jesup Street "," 3 ",""," 40.844 "," -73.9195 ",0
" B145 "," Thomas Greene Playground "," Third Avenue at Douglass Street ","",""," 40.6804 "," -73.9852 ",0
" Q106 "," Daniel M. O'Connell Playground "," 197 St., 196 St. Bet. 113 Ave. And Murdock Ave. ","","","","",0
